date,PortfolioValue_etf
2024-05-14 00:00:00+00:00,1140523.4061289977
2024-05-15 00:00:00+00:00,1140523.4061289977
2024-05-16 00:00:00+00:00,1140523.4061289968
2024-05-17 00:00:00+00:00,1140523.4061289972
2024-05-20 00:00:00+00:00,1142641.5298702968
2024-05-21 00:00:00+00:00,1143777.3422064013
2024-05-22 00:00:00+00:00,1143777.3422064015
2024-05-23 00:00:00+00:00,1143777.3422064015
2024-05-24 00:00:00+00:00,1151354.1657601923
2024-05-28 00:00:00+00:00,1151354.1657601923
2024-05-29 00:00:00+00:00,1142608.5579246494
2024-05-30 00:00:00+00:00,1138139.7837674452
2024-05-31 00:00:00+00:00,1144482.5064739697
2024-06-03 00:00:00+00:00,1144294.5925285807
2024-06-04 00:00:00+00:00,1143029.6368352985
2024-06-05 00:00:00+00:00,1157535.2759809238
2024-06-06 00:00:00+00:00,1155875.9349971802
2024-06-07 00:00:00+00:00,1153348.7584497388
2024-06-10 00:00:00+00:00,1158081.9916531534
2024-06-11 00:00:00+00:00,1159230.3278582199
2024-06-12 00:00:00+00:00,1169913.8113489873
2024-06-13 00:00:00+00:00,1169913.8113489875
2024-06-14 00:00:00+00:00,1167599.3357213247
2024-06-17 00:00:00+00:00,1175784.3378650767
2024-06-18 00:00:00+00:00,1178829.5675835446
2024-06-20 00:00:00+00:00,1175221.4019713267
2024-06-21 00:00:00+00:00,1174708.1594560817
2024-06-24 00:00:00+00:00,1171232.6748463535
2024-06-25 00:00:00+00:00,1173777.299942554
2024-06-26 00:00:00+00:00,1174251.713930848
2024-06-27 00:00:00+00:00,1175824.2112479522
2024-06-28 00:00:00+00:00,1171409.5139098102
2024-07-01 00:00:00+00:00,1171125.685273006
2024-07-02 00:00:00+00:00,1171125.6852730056
2024-07-03 00:00:00+00:00,1171125.6852730056
2024-07-05 00:00:00+00:00,1171125.6852730052
2024-07-08 00:00:00+00:00,1171125.6852730056
2024-07-09 00:00:00+00:00,1171125.6852730056
2024-07-10 00:00:00+00:00,1171125.6852730059
2024-07-11 00:00:00+00:00,1171125.6852730059
2024-07-12 00:00:00+00:00,1171125.685273006
2024-07-15 00:00:00+00:00,1171125.6852730068
2024-07-16 00:00:00+00:00,1171125.685273007
2024-07-17 00:00:00+00:00,1171125.6852730068
2024-07-18 00:00:00+00:00,1171125.6852730075
2024-07-19 00:00:00+00:00,1171125.6852730075
2024-07-22 00:00:00+00:00,1171125.6852730068
2024-07-23 00:00:00+00:00,1171125.6852730066
2024-07-24 00:00:00+00:00,1171125.685273006
2024-07-25 00:00:00+00:00,1171125.6852730066
2024-07-26 00:00:00+00:00,1171125.685273006
2024-07-29 00:00:00+00:00,1171125.685273007
2024-07-30 00:00:00+00:00,1171125.6852730066
2024-07-31 00:00:00+00:00,1171125.6852730068
2024-08-01 00:00:00+00:00,1171125.685273007
2024-08-02 00:00:00+00:00,1171125.6852730075
2024-08-05 00:00:00+00:00,1171125.6852730073
2024-08-06 00:00:00+00:00,1171125.6852730068
2024-08-07 00:00:00+00:00,1171125.685273006
2024-08-08 00:00:00+00:00,1171125.685273006
2024-08-09 00:00:00+00:00,1171125.6852730059
2024-08-12 00:00:00+00:00,1171125.685273006
2024-08-13 00:00:00+00:00,1171125.6852730068
2024-08-14 00:00:00+00:00,1171125.6852730073
2024-08-15 00:00:00+00:00,1171125.6852730063
2024-08-16 00:00:00+00:00,1171125.685273006
2024-08-19 00:00:00+00:00,1171125.6852730068
2024-08-20 00:00:00+00:00,1168136.6755813363
2024-08-21 00:00:00+00:00,1174319.9414650311
2024-08-22 00:00:00+00:00,1174319.9414650307
2024-08-23 00:00:00+00:00,1174319.9414650314
2024-08-26 00:00:00+00:00,1174319.941465032
2024-08-27 00:00:00+00:00,1175728.211147153
2024-08-28 00:00:00+00:00,1168243.6521339086
2024-08-29 00:00:00+00:00,1170013.287473197
2024-08-30 00:00:00+00:00,1180331.6536071086
2024-09-03 00:00:00+00:00,1154596.4974969968
2024-09-04 00:00:00+00:00,1152547.7177549528
2024-09-05 00:00:00+00:00,1148860.010064738
2024-09-06 00:00:00+00:00,1131102.1782728352
2024-09-09 00:00:00+00:00,1142495.9076567113
2024-09-10 00:00:00+00:00,1145696.0422479503
2024-09-11 00:00:00+00:00,1158306.5510557902
2024-09-12 00:00:00+00:00,1167634.1920302336
2024-09-13 00:00:00+00:00,1176284.9956651747
2024-09-16 00:00:00+00:00,1178658.8116564357
2024-09-17 00:00:00+00:00,1180050.0950512642
2024-09-18 00:00:00+00:00,1177450.2928357543
2024-09-19 00:00:00+00:00,1197242.3358272624
2024-09-20 00:00:00+00:00,1195188.0856897992
2024-09-23 00:00:00+00:00,1197917.3874239346
2024-09-24 00:00:00+00:00,1200745.5157340802
2024-09-25 00:00:00+00:00,1197245.5473442087
2024-09-26 00:00:00+00:00,1203216.1825567617
2024-09-27 00:00:00+00:00,1201536.895076748
2024-09-30 00:00:00+00:00,1205076.3278525653
2024-10-01 00:00:00+00:00,1195754.3224941294
2024-10-02 00:00:00+00:00,1195754.3224941292
2024-10-03 00:00:00+00:00,1195754.3224941285
2024-10-04 00:00:00+00:00,1206480.0436619145
2024-10-07 00:00:00+00:00,1206480.043661914
2024-10-08 00:00:00+00:00,1206480.0436619138
2024-10-09 00:00:00+00:00,1206480.0436619136
2024-10-10 00:00:00+00:00,1206480.0436619138
2024-10-11 00:00:00+00:00,1206480.043661914
2024-10-14 00:00:00+00:00,1214525.8939809953
2024-10-15 00:00:00+00:00,1214525.8939809946
2024-10-16 00:00:00+00:00,1214525.8939809948
2024-10-17 00:00:00+00:00,1214525.8939809955
2024-10-18 00:00:00+00:00,1214525.8939809953
2024-10-21 00:00:00+00:00,1214525.8939809953
2024-10-22 00:00:00+00:00,1214525.8939809955
2024-10-23 00:00:00+00:00,1214525.8939809953
2024-10-24 00:00:00+00:00,1214525.8939809948
2024-10-25 00:00:00+00:00,1214525.8939809955
2024-10-28 00:00:00+00:00,1214525.893980995
2024-10-29 00:00:00+00:00,1214525.893980996
2024-10-30 00:00:00+00:00,1214525.8939809965
2024-10-31 00:00:00+00:00,1214525.893980997
2024-11-01 00:00:00+00:00,1214525.893980996
2024-11-04 00:00:00+00:00,1214525.893980996
2024-11-05 00:00:00+00:00,1214525.893980997
2024-11-06 00:00:00+00:00,1214525.8939809967
2024-11-07 00:00:00+00:00,1214525.8939809971
2024-11-08 00:00:00+00:00,1214525.8939809965
2024-11-11 00:00:00+00:00,1217657.6816639665
2024-11-12 00:00:00+00:00,1217657.681663966
2024-11-13 00:00:00+00:00,1217657.6816639665
2024-11-14 00:00:00+00:00,1217657.681663967
2024-11-15 00:00:00+00:00,1217657.6816639667
2024-11-18 00:00:00+00:00,1217657.6816639672
2024-11-19 00:00:00+00:00,1223313.731335492
2024-11-20 00:00:00+00:00,1225352.9306584313
2024-11-21 00:00:00+00:00,1234007.6632654092
2024-11-22 00:00:00+00:00,1240111.3729946134
2024-11-25 00:00:00+00:00,1246679.5962985302
2024-11-26 00:00:00+00:00,1246679.5962985293
2024-11-27 00:00:00+00:00,1242583.034552032
2024-11-29 00:00:00+00:00,1248490.7562941455
2024-12-02 00:00:00+00:00,1250946.8637779355
2024-12-03 00:00:00+00:00,1251243.8956785433
2024-12-04 00:00:00+00:00,1259190.6709842242
2024-12-05 00:00:00+00:00,1253816.4169606867
2024-12-06 00:00:00+00:00,1253816.4169606867
2024-12-09 00:00:00+00:00,1246289.9265908122
2024-12-10 00:00:00+00:00,1241357.4669646607
2024-12-11 00:00:00+00:00,1251178.1797690166
2024-12-12 00:00:00+00:00,1243640.2635877568
2024-12-13 00:00:00+00:00,1241081.4373318804
2024-12-16 00:00:00+00:00,1245163.8232471836
2024-12-17 00:00:00+00:00,1238772.0387735618
2024-12-18 00:00:00+00:00,1202534.9711272605
2024-12-19 00:00:00+00:00,1201440.0171448924
2024-12-20 00:00:00+00:00,1213551.7024799355
2024-12-23 00:00:00+00:00,1213551.7024799364
2024-12-24 00:00:00+00:00,1224479.9037413727
2024-12-26 00:00:00+00:00,1225194.8057063126
2024-12-27 00:00:00+00:00,1212763.847984393
2024-12-30 00:00:00+00:00,1201577.175396823
2024-12-31 00:00:00+00:00,1197810.6510234596
2025-01-02 00:00:00+00:00,1198235.2944008755
2025-01-03 00:00:00+00:00,1198235.2944008757
2025-01-06 00:00:00+00:00,1198235.2944008752
2025-01-07 00:00:00+00:00,1198235.2944008745
2025-01-08 00:00:00+00:00,1198235.294400875
2025-01-10 00:00:00+00:00,1198235.294400875
2025-01-13 00:00:00+00:00,1198235.2944008745
2025-01-14 00:00:00+00:00,1198235.2944008752
2025-01-15 00:00:00+00:00,1198235.2944008755
2025-01-16 00:00:00+00:00,1198235.2944008755
2025-01-17 00:00:00+00:00,1198235.294400875
2025-01-21 00:00:00+00:00,1198235.2944008743
2025-01-22 00:00:00+00:00,1198235.294400874
2025-01-23 00:00:00+00:00,1198235.2944008748
2025-01-24 00:00:00+00:00,1198235.294400874
2025-01-27 00:00:00+00:00,1198235.294400875
2025-01-28 00:00:00+00:00,1198235.2944008755
2025-01-29 00:00:00+00:00,1198235.2944008757
2025-01-30 00:00:00+00:00,1198235.294400876
2025-01-31 00:00:00+00:00,1198235.294400876
2025-02-03 00:00:00+00:00,1198235.2944008757
2025-02-04 00:00:00+00:00,1198235.294400875
2025-02-05 00:00:00+00:00,1198235.2944008755
2025-02-06 00:00:00+00:00,1198235.2944008745
2025-02-07 00:00:00+00:00,1198235.2944008748
2025-02-10 00:00:00+00:00,1198235.294400874
2025-02-11 00:00:00+00:00,1198235.294400874
2025-02-12 00:00:00+00:00,1198235.2944008743
2025-02-13 00:00:00+00:00,1198235.294400874
2025-02-14 00:00:00+00:00,1198235.2944008743
2025-02-18 00:00:00+00:00,1198235.2944008738
2025-02-19 00:00:00+00:00,1198235.294400874
2025-02-20 00:00:00+00:00,1191051.469803105
2025-02-21 00:00:00+00:00,1168881.2942803248
2025-02-24 00:00:00+00:00,1162168.2444541985
2025-02-25 00:00:00+00:00,1157931.8893141132
2025-02-26 00:00:00+00:00,1157931.889314113
2025-02-27 00:00:00+00:00,1157931.8893141134
2025-02-28 00:00:00+00:00,1172960.3648076686
2025-03-03 00:00:00+00:00,1152652.1726665138
2025-03-04 00:00:00+00:00,1140476.0571978649
2025-03-05 00:00:00+00:00,1154059.307589573
2025-03-06 00:00:00+00:00,1131879.395722878
2025-03-07 00:00:00+00:00,1135897.991604884
2025-03-10 00:00:00+00:00,1104936.6423695781
2025-03-11 00:00:00+00:00,1099975.1925277335
2025-03-12 00:00:00+00:00,1105891.7303616747
2025-03-13 00:00:00+00:00,1105891.730361675
2025-03-14 00:00:00+00:00,1129169.9679045267
2025-03-17 00:00:00+00:00,1139129.3900361243
2025-03-18 00:00:00+00:00,1127328.046273142
2025-03-19 00:00:00+00:00,1140420.4497021178
2025-03-20 00:00:00+00:00,1137560.3376828781
2025-03-21 00:00:00+00:00,1137595.630244526
2025-03-24 00:00:00+00:00,1158485.8945231366
2025-03-25 00:00:00+00:00,1160110.0785336203
2025-03-26 00:00:00+00:00,1145466.6282565226
2025-03-27 00:00:00+00:00,1140519.37374015
2025-03-28 00:00:00+00:00,1118576.5293897982
2025-03-31 00:00:00+00:00,1122176.1863145821
2025-04-01 00:00:00+00:00,1127130.7432109206
2025-04-02 00:00:00+00:00,1127130.74321092
2025-04-03 00:00:00+00:00,1073792.0258479223
2025-04-04 00:00:00+00:00,1073792.025847922
2025-04-07 00:00:00+00:00,1073792.0258479218
2025-04-08 00:00:00+00:00,1073792.0258479223
2025-04-09 00:00:00+00:00,1073792.0258479228
2025-04-10 00:00:00+00:00,1073792.0258479223
2025-04-11 00:00:00+00:00,1073792.025847922
2025-04-14 00:00:00+00:00,1073792.0258479218
2025-04-15 00:00:00+00:00,1073792.0258479223
2025-04-16 00:00:00+00:00,1073792.025847922
2025-04-17 00:00:00+00:00,1073792.0258479223
2025-04-21 00:00:00+00:00,1073792.0258479216
2025-04-22 00:00:00+00:00,1073792.0258479216
2025-04-23 00:00:00+00:00,1073792.0258479225
2025-04-24 00:00:00+00:00,1073792.0258479218
2025-04-25 00:00:00+00:00,1073792.0258479223
2025-04-28 00:00:00+00:00,1073792.025847922
2025-04-29 00:00:00+00:00,1073792.0258479223
2025-04-30 00:00:00+00:00,1073792.025847922
2025-05-01 00:00:00+00:00,1073792.0258479223
2025-05-02 00:00:00+00:00,1073792.0258479223
2025-05-05 00:00:00+00:00,1073792.0258479223
2025-05-06 00:00:00+00:00,1073792.025847922
2025-05-07 00:00:00+00:00,1073792.0258479214
2025-05-08 00:00:00+00:00,1073792.025847921
2025-05-09 00:00:00+00:00,1073792.025847921
2025-05-12 00:00:00+00:00,1073792.0258479211
2025-05-13 00:00:00+00:00,1073792.0258479211
2025-05-14 00:00:00+00:00,1073792.0258479211
2025-05-15 00:00:00+00:00,1073792.0258479214
2025-05-16 00:00:00+00:00,1073792.0258479218
2025-05-19 00:00:00+00:00,1073792.025847922
2025-05-20 00:00:00+00:00,1070290.1572951197
2025-05-21 00:00:00+00:00,1053489.2950075252
2025-05-22 00:00:00+00:00,1052945.284552956
2025-05-23 00:00:00+00:00,1047008.9939623985
2025-05-27 00:00:00+00:00,1047008.9939623986
2025-05-28 00:00:00+00:00,1047008.9939623981
2025-05-29 00:00:00+00:00,1049441.6204681387
2025-05-30 00:00:00+00:00,1050254.2448080261
2025-06-02 00:00:00+00:00,1054466.8963223188
2025-06-03 00:00:00+00:00,1060963.1137170147
2025-06-04 00:00:00+00:00,1062714.2487765418
2025-06-05 00:00:00+00:00,1060430.651858937
2025-06-06 00:00:00+00:00,1070491.2770345283
2025-06-09 00:00:00+00:00,1070142.9010731336
2025-06-10 00:00:00+00:00,1074168.585195204
2025-06-11 00:00:00+00:00,1071715.22479954
2025-06-12 00:00:00+00:00,1074822.0652784093
2025-06-13 00:00:00+00:00,1062259.2135944779
2025-06-16 00:00:00+00:00,1072389.7381278153
2025-06-17 00:00:00+00:00,1064651.83827314
2025-06-18 00:00:00+00:00,1063547.8781734277
2025-06-20 00:00:00+00:00,1060772.490687576
2025-06-23 00:00:00+00:00,1069049.2089125575
2025-06-24 00:00:00+00:00,1081420.3566911696
2025-06-25 00:00:00+00:00,1079810.0950432203
2025-06-26 00:00:00+00:00,1089094.1356904735
2025-06-27 00:00:00+00:00,1095031.1299068239
2025-06-30 00:00:00+00:00,1100095.1449893708
2025-07-01 00:00:00+00:00,1099899.6161149123
2025-07-02 00:00:00+00:00,1104560.6827937618
2025-07-03 00:00:00+00:00,1113703.6672128132
2025-07-07 00:00:00+00:00,1113703.6672128136
2025-07-08 00:00:00+00:00,1113703.667212814
2025-07-09 00:00:00+00:00,1113703.6672128134
2025-07-10 00:00:00+00:00,1113703.6672128139
2025-07-11 00:00:00+00:00,1113703.667212814
2025-07-14 00:00:00+00:00,1113703.667212814
2025-07-15 00:00:00+00:00,1113703.6672128136
2025-07-16 00:00:00+00:00,1113703.6672128139
2025-07-17 00:00:00+00:00,1113703.6672128139
2025-07-18 00:00:00+00:00,1113703.667212814
2025-07-21 00:00:00+00:00,1113703.6672128146
2025-07-22 00:00:00+00:00,1113703.6672128146
2025-07-23 00:00:00+00:00,1113703.667212815
2025-07-24 00:00:00+00:00,1113703.6672128146
2025-07-25 00:00:00+00:00,1113703.6672128146
2025-07-28 00:00:00+00:00,1113703.6672128148
2025-07-29 00:00:00+00:00,1113703.6672128148
2025-07-30 00:00:00+00:00,1113703.667212815
2025-07-31 00:00:00+00:00,1113703.6672128153
2025-08-01 00:00:00+00:00,1113703.6672128155
2025-08-04 00:00:00+00:00,1113703.6672128143
2025-08-05 00:00:00+00:00,1113703.667212815
2025-08-06 00:00:00+00:00,1113703.6672128146
2025-08-07 00:00:00+00:00,1113703.6672128148
2025-08-08 00:00:00+00:00,1113703.667212815
2025-08-11 00:00:00+00:00,1113703.6672128155
2025-08-12 00:00:00+00:00,1113703.6672128157
2025-08-13 00:00:00+00:00,1113703.6672128153
2025-08-14 00:00:00+00:00,1113703.6672128153
2025-08-15 00:00:00+00:00,1113703.6672128148
2025-08-18 00:00:00+00:00,1113703.667212815
2025-08-19 00:00:00+00:00,1107197.1972048166
2025-08-20 00:00:00+00:00,1104402.9296507973
2025-08-21 00:00:00+00:00,1101118.7635384891
2025-08-22 00:00:00+00:00,1119136.801639153
2025-08-25 00:00:00+00:00,1113867.8669742907
2025-08-26 00:00:00+00:00,1119327.453173812
2025-08-27 00:00:00+00:00,1121230.7110152934
2025-08-28 00:00:00+00:00,1125564.9951947832
2025-08-29 00:00:00+00:00,1119463.097414803
2025-08-30 00:00:00+00:00,1119463.097414803
