date,PortfolioValue
2017-11-29 00:00:00+00:00,1456498.3282402684
2017-11-30 00:00:00+00:00,1465914.7492769035
2017-12-01 00:00:00+00:00,1459043.770263203
2017-12-04 00:00:00+00:00,1465781.8316559102
2017-12-05 00:00:00+00:00,1457529.7032443443
2017-12-06 00:00:00+00:00,1451254.018358814
2017-12-07 00:00:00+00:00,1464216.6170914797
2017-12-08 00:00:00+00:00,1468093.38542542
2017-12-11 00:00:00+00:00,1471975.516699077
2017-12-12 00:00:00+00:00,1472082.4738077526
2017-12-13 00:00:00+00:00,1473006.0705675464
2017-12-14 00:00:00+00:00,1468168.369484081
2017-12-15 00:00:00+00:00,1482397.7202444035
2017-12-18 00:00:00+00:00,1498735.6185069596
2017-12-19 00:00:00+00:00,1496896.6815412468
2017-12-20 00:00:00+00:00,1497554.4645796665
2017-12-21 00:00:00+00:00,1501916.9723960487
2017-12-22 00:00:00+00:00,1502478.4286550833
2017-12-26 00:00:00+00:00,1503172.0549278394
2017-12-27 00:00:00+00:00,1498928.3787051523
2017-12-28 00:00:00+00:00,1503600.3745967336
2017-12-29 00:00:00+00:00,1495863.3776658298
2018-01-02 00:00:00+00:00,1511278.2761551468
2018-01-03 00:00:00+00:00,1514750.6210642061
2018-01-04 00:00:00+00:00,1517807.3372784765
2018-01-05 00:00:00+00:00,1523290.8076615096
2018-01-08 00:00:00+00:00,1520102.1345150452
2018-01-09 00:00:00+00:00,1513928.3751598261
2018-01-10 00:00:00+00:00,1511777.8425595695
2018-01-11 00:00:00+00:00,1534809.7927199258
2018-01-12 00:00:00+00:00,1546817.0140517233
2018-01-16 00:00:00+00:00,1538776.7078928077
2018-01-17 00:00:00+00:00,1547741.1779712993
2018-01-18 00:00:00+00:00,1543825.6319132736
2018-01-19 00:00:00+00:00,1549206.675993374
2018-01-22 00:00:00+00:00,1554763.3822039673
2018-01-23 00:00:00+00:00,1555956.9856446641
2018-01-24 00:00:00+00:00,1547782.8921444872
2018-01-25 00:00:00+00:00,1540561.433554709
2018-01-26 00:00:00+00:00,1552698.8266903926
2018-01-29 00:00:00+00:00,1542081.9374232627
2018-01-30 00:00:00+00:00,1539161.2504493902
2018-01-31 00:00:00+00:00,1539118.0596119785
2018-02-01 00:00:00+00:00,1536964.4114157096
2018-02-02 00:00:00+00:00,1500549.346570999
2018-02-05 00:00:00+00:00,1459227.6061290698
2018-02-06 00:00:00+00:00,1488838.4894460365
2018-02-07 00:00:00+00:00,1484365.31828717
2018-02-08 00:00:00+00:00,1436884.5919805323
2018-02-09 00:00:00+00:00,1447050.5736168688
2018-02-12 00:00:00+00:00,1467599.1194629613
2018-02-13 00:00:00+00:00,1468794.872487566
2018-02-14 00:00:00+00:00,1483572.188633408
2018-02-15 00:00:00+00:00,1495391.0488827503
2018-02-16 00:00:00+00:00,1490825.3650458436
2018-02-20 00:00:00+00:00,1487538.6262734085
2018-02-21 00:00:00+00:00,1483877.7382599874
2018-02-22 00:00:00+00:00,1487100.5820994382
2018-02-23 00:00:00+00:00,1502777.2063159868
2018-02-26 00:00:00+00:00,1514188.172434153
2018-02-27 00:00:00+00:00,1496026.443132868
2018-02-28 00:00:00+00:00,1478380.0360436034
2018-03-01 00:00:00+00:00,1462094.5376664638
2018-03-02 00:00:00+00:00,1464235.9512784807
2018-03-05 00:00:00+00:00,1472902.7664229432
2018-03-06 00:00:00+00:00,1480146.8779994538
2018-03-07 00:00:00+00:00,1477271.8175206836
2018-03-08 00:00:00+00:00,1485386.6483498109
2018-03-09 00:00:00+00:00,1508431.2867434947
2018-03-12 00:00:00+00:00,1509078.605834499
2018-03-13 00:00:00+00:00,1505815.5692793922
2018-03-14 00:00:00+00:00,1496627.2841849974
2018-03-15 00:00:00+00:00,1496694.7604820528
2018-03-16 00:00:00+00:00,1497836.6935586347
2018-03-19 00:00:00+00:00,1481409.3154392038
2018-03-20 00:00:00+00:00,1477865.9677561652
2018-03-21 00:00:00+00:00,1479004.0232587336
2018-03-22 00:00:00+00:00,1449761.281284375
2018-03-23 00:00:00+00:00,1426742.055915963
2018-03-26 00:00:00+00:00,1449255.2320811567
2018-03-27 00:00:00+00:00,1429412.6915358678
2018-03-28 00:00:00+00:00,1426538.6940880874
2018-03-29 00:00:00+00:00,1440342.8087575054
2018-04-02 00:00:00+00:00,1413037.043904958
2018-04-03 00:00:00+00:00,1432246.9682747922
2018-04-04 00:00:00+00:00,1443325.1518586548
2018-04-05 00:00:00+00:00,1452764.8081738814
2018-04-06 00:00:00+00:00,1429978.3527236483
2018-04-09 00:00:00+00:00,1428635.9154478074
2018-04-10 00:00:00+00:00,1447685.1534013315
2018-04-11 00:00:00+00:00,1438532.9388410705
2018-04-12 00:00:00+00:00,1448887.3339912253
2018-04-13 00:00:00+00:00,1446000.462293969
2018-04-16 00:00:00+00:00,1461120.0848503145
2018-04-17 00:00:00+00:00,1471159.6036263853
2018-04-18 00:00:00+00:00,1478026.8385332227
2018-04-19 00:00:00+00:00,1463286.8097682283
2018-04-20 00:00:00+00:00,1453292.411934345
2018-04-23 00:00:00+00:00,1452169.2766368785
2018-04-24 00:00:00+00:00,1433586.778526666
2018-04-25 00:00:00+00:00,1429325.736514588
2018-04-26 00:00:00+00:00,1426048.7926784
2018-04-27 00:00:00+00:00,1423829.2841437007
2018-04-30 00:00:00+00:00,1410925.5879559058
2018-05-01 00:00:00+00:00,1414109.8629938948
2018-05-02 00:00:00+00:00,1411103.2682931088
2018-05-03 00:00:00+00:00,1404338.5692224903
2018-05-04 00:00:00+00:00,1420588.4261676099
2018-05-07 00:00:00+00:00,1421098.4050908266
2018-05-08 00:00:00+00:00,1424331.478434653
2018-05-09 00:00:00+00:00,1435505.5618266375
2018-05-10 00:00:00+00:00,1448923.835564543
2018-05-11 00:00:00+00:00,1449615.9119875743
2018-05-14 00:00:00+00:00,1448456.702401015
2018-05-15 00:00:00+00:00,1445234.286338674
2018-05-16 00:00:00+00:00,1459625.3107403503
2018-05-17 00:00:00+00:00,1459852.046340839
2018-05-18 00:00:00+00:00,1454598.3234911906
2018-05-21 00:00:00+00:00,1464201.3701239727
2018-05-22 00:00:00+00:00,1455074.5362765663
2018-05-23 00:00:00+00:00,1451905.8928352748
2018-05-24 00:00:00+00:00,1450713.195750283
2018-05-25 00:00:00+00:00,1452860.9009384126
2018-05-29 00:00:00+00:00,1439683.8480140045
2018-05-30 00:00:00+00:00,1448016.3533543288
2018-05-31 00:00:00+00:00,1458163.5303794597
2018-06-01 00:00:00+00:00,1470099.477594335
2018-06-04 00:00:00+00:00,1478086.35249977
2018-06-05 00:00:00+00:00,1477366.4887813767
2018-06-06 00:00:00+00:00,1481507.103570316
2018-06-07 00:00:00+00:00,1481797.909635127
2018-06-08 00:00:00+00:00,1486631.9239878226
2018-06-11 00:00:00+00:00,1493933.1377521777
2018-06-12 00:00:00+00:00,1492860.0010616109
2018-06-13 00:00:00+00:00,1490767.0292535378
2018-06-14 00:00:00+00:00,1493476.2009959542
2018-06-15 00:00:00+00:00,1494261.7376746936
2018-06-18 00:00:00+00:00,1494374.487920727
2018-06-19 00:00:00+00:00,1478208.7668429688
2018-06-20 00:00:00+00:00,1479612.5453899493
2018-06-21 00:00:00+00:00,1467894.1734809605
2018-06-22 00:00:00+00:00,1465633.9647713122
2018-06-25 00:00:00+00:00,1446586.0172401625
2018-06-26 00:00:00+00:00,1449877.7881924086
2018-06-27 00:00:00+00:00,1436361.6070295642
2018-06-28 00:00:00+00:00,1437677.7399285561
2018-06-29 00:00:00+00:00,1433422.8969834978
2018-07-02 00:00:00+00:00,1438034.4942491474
2018-07-03 00:00:00+00:00,1429436.97584112
2018-07-05 00:00:00+00:00,1439445.331988207
2018-07-06 00:00:00+00:00,1448780.207731139
2018-07-09 00:00:00+00:00,1464428.437873548
2018-07-10 00:00:00+00:00,1464854.3757788497
2018-07-11 00:00:00+00:00,1451735.6946069933
2018-07-12 00:00:00+00:00,1458649.790288576
2018-07-13 00:00:00+00:00,1464179.5493586026
2018-07-16 00:00:00+00:00,1460967.4024445447
2018-07-17 00:00:00+00:00,1471242.463429987
2018-07-18 00:00:00+00:00,1478076.5091277347
2018-07-19 00:00:00+00:00,1476624.2611247972
2018-07-20 00:00:00+00:00,1469727.9138485086
2018-07-23 00:00:00+00:00,1471497.856002458
2018-07-24 00:00:00+00:00,1465735.1172593893
2018-07-25 00:00:00+00:00,1467920.7241761172
2018-07-26 00:00:00+00:00,1486499.1084134341
2018-07-27 00:00:00+00:00,1486663.205604903
2018-07-30 00:00:00+00:00,1483238.510134371
2018-07-31 00:00:00+00:00,1494402.278066781
2018-08-01 00:00:00+00:00,1486438.4036277705
2018-08-02 00:00:00+00:00,1489944.1708906675
2018-08-03 00:00:00+00:00,1505291.7056833124
2018-08-06 00:00:00+00:00,1505741.811756949
2018-08-07 00:00:00+00:00,1510548.9264185484
2018-08-08 00:00:00+00:00,1510085.3485522922
2018-08-09 00:00:00+00:00,1510332.3108819514
2018-08-10 00:00:00+00:00,1496614.2640176942
2018-08-13 00:00:00+00:00,1489547.679895522
2018-08-14 00:00:00+00:00,1496268.4576700777
2018-08-15 00:00:00+00:00,1488750.3182883104
2018-08-16 00:00:00+00:00,1493661.9469956635
2018-08-17 00:00:00+00:00,1500668.2080201712
2018-08-20 00:00:00+00:00,1511826.8541510412
2018-08-21 00:00:00+00:00,1513792.0073999856
2018-08-22 00:00:00+00:00,1508156.0034036995
2018-08-23 00:00:00+00:00,1502462.8643496959
2018-08-24 00:00:00+00:00,1508742.1580803222
2018-08-27 00:00:00+00:00,1525107.1767942626
2018-08-28 00:00:00+00:00,1521624.6127247438
2018-08-29 00:00:00+00:00,1525020.3993903925
2018-08-30 00:00:00+00:00,1514901.570129376
2018-08-31 00:00:00+00:00,1512611.9544765786
2018-09-04 00:00:00+00:00,1508648.9083539168
2018-09-05 00:00:00+00:00,1504204.33648906
2018-09-06 00:00:00+00:00,1491596.0240333714
2018-09-07 00:00:00+00:00,1489431.4555737157
2018-09-10 00:00:00+00:00,1490941.605716175
2018-09-11 00:00:00+00:00,1498399.894554431
2018-09-12 00:00:00+00:00,1492450.982321858
2018-09-13 00:00:00+00:00,1501625.47013058
2018-09-14 00:00:00+00:00,1503472.974783902
2018-09-17 00:00:00+00:00,1499051.238092327
2018-09-18 00:00:00+00:00,1502834.9728455665
2018-09-19 00:00:00+00:00,1508756.2460329062
2018-09-20 00:00:00+00:00,1516156.5524681988
2018-09-21 00:00:00+00:00,1514009.8038296243
2018-09-24 00:00:00+00:00,1500559.1816152693
2018-09-25 00:00:00+00:00,1495287.1566289682
2018-09-26 00:00:00+00:00,1492496.3521604054
2018-09-27 00:00:00+00:00,1496418.1275081048
2018-09-28 00:00:00+00:00,1495841.6547409375
2018-10-01 00:00:00+00:00,1496244.975259352
2018-10-02 00:00:00+00:00,1485801.7281279322
2018-10-03 00:00:00+00:00,1494082.4837126718
2018-10-04 00:00:00+00:00,1486757.5889893896
2018-10-05 00:00:00+00:00,1472451.9331481946
2018-10-08 00:00:00+00:00,1470694.767183337
2018-10-09 00:00:00+00:00,1449834.3065755125
2018-10-10 00:00:00+00:00,1419908.129149901
2018-10-11 00:00:00+00:00,1408739.7690459595
2018-10-12 00:00:00+00:00,1416755.0951320943
2018-10-15 00:00:00+00:00,1414627.6461467692
2018-10-16 00:00:00+00:00,1434634.415826948
2018-10-17 00:00:00+00:00,1433789.9113840116
2018-10-18 00:00:00+00:00,1411189.97255647
2018-10-19 00:00:00+00:00,1411114.8112879898
2018-10-22 00:00:00+00:00,1409966.1499350555
2018-10-23 00:00:00+00:00,1405980.3715442526
2018-10-24 00:00:00+00:00,1359123.9131594943
2018-10-25 00:00:00+00:00,1384471.655339233
2018-10-26 00:00:00+00:00,1375416.751182368
2018-10-29 00:00:00+00:00,1368627.6883961505
2018-10-30 00:00:00+00:00,1396548.721081322
2018-10-31 00:00:00+00:00,1415338.0971275307
2018-11-01 00:00:00+00:00,1431729.7877865853
2018-11-02 00:00:00+00:00,1422758.1975352182
2018-11-05 00:00:00+00:00,1421963.246299021
2018-11-06 00:00:00+00:00,1427624.1163640912
2018-11-07 00:00:00+00:00,1451928.8644983913
2018-11-08 00:00:00+00:00,1445410.5646310677
2018-11-09 00:00:00+00:00,1436053.9438448856
2018-11-12 00:00:00+00:00,1420848.20570218
2018-11-13 00:00:00+00:00,1420858.2637201129
2018-11-14 00:00:00+00:00,1412269.516800322
2018-11-15 00:00:00+00:00,1416747.4204471316
2018-11-16 00:00:00+00:00,1418567.501322711
2018-11-19 00:00:00+00:00,1403774.4108256786
2018-11-20 00:00:00+00:00,1390756.060700114
2018-11-21 00:00:00+00:00,1401806.0748444884
2018-11-23 00:00:00+00:00,1399333.461686371
2018-11-26 00:00:00+00:00,1413975.898635487
2018-11-27 00:00:00+00:00,1413381.167009735
2018-11-28 00:00:00+00:00,1437348.316010225
2018-11-29 00:00:00+00:00,1435125.2796039633
2018-11-30 00:00:00+00:00,1447989.0666096131
2018-12-03 00:00:00+00:00,1458364.298208767
2018-12-04 00:00:00+00:00,1411226.8271754258
2018-12-06 00:00:00+00:00,1411317.0774435063
2018-12-07 00:00:00+00:00,1380705.900156178
2018-12-10 00:00:00+00:00,1375215.3002013247
2018-12-11 00:00:00+00:00,1375312.542698852
2018-12-12 00:00:00+00:00,1384732.0340777342
2018-12-13 00:00:00+00:00,1374497.049541572
2018-12-14 00:00:00+00:00,1352189.015602929
2018-12-17 00:00:00+00:00,1335503.3368284018
2018-12-18 00:00:00+00:00,1344161.4204592907
2018-12-19 00:00:00+00:00,1330851.6558154367
2018-12-20 00:00:00+00:00,1315416.8898125072
2018-12-21 00:00:00+00:00,1297114.9992833082
2018-12-24 00:00:00+00:00,1273852.4860156407
2018-12-26 00:00:00+00:00,1320294.0201927342
2018-12-27 00:00:00+00:00,1326286.195139565
2018-12-28 00:00:00+00:00,1323089.1283279532
2018-12-31 00:00:00+00:00,1325245.975941061
2019-01-02 00:00:00+00:00,1329745.3529093969
2019-01-03 00:00:00+00:00,1296236.041527633
2019-01-04 00:00:00+00:00,1335919.2874031242
2019-01-07 00:00:00+00:00,1344942.2939080144
2019-01-08 00:00:00+00:00,1352461.7259394256
2019-01-09 00:00:00+00:00,1366317.7279912864
2019-01-10 00:00:00+00:00,1367785.9346854384
2019-01-11 00:00:00+00:00,1371739.350053207
2019-01-14 00:00:00+00:00,1370440.352561736
2019-01-15 00:00:00+00:00,1377879.6027328824
2019-01-16 00:00:00+00:00,1381717.8224576171
2019-01-17 00:00:00+00:00,1396263.5479894434
2019-01-18 00:00:00+00:00,1406431.2252754113
2019-01-22 00:00:00+00:00,1387449.1949291923
2019-01-23 00:00:00+00:00,1380210.4243481169
2019-01-24 00:00:00+00:00,1387940.1270038942
2019-01-25 00:00:00+00:00,1403355.241203384
2019-01-28 00:00:00+00:00,1399531.1562007454
2019-01-29 00:00:00+00:00,1412970.6674795346
2019-01-30 00:00:00+00:00,1433800.187955501
2019-01-31 00:00:00+00:00,1434857.7888615653
2019-02-01 00:00:00+00:00,1437797.2312403787
2019-02-04 00:00:00+00:00,1447112.6555862292
2019-02-05 00:00:00+00:00,1453047.6126066158
2019-02-06 00:00:00+00:00,1451193.502139872
2019-02-07 00:00:00+00:00,1437577.4118893007
2019-02-08 00:00:00+00:00,1435623.5274884738
2019-02-11 00:00:00+00:00,1438009.2749532023
2019-02-12 00:00:00+00:00,1450545.1073415983
2019-02-13 00:00:00+00:00,1453419.2168586925
2019-02-14 00:00:00+00:00,1454823.7705482314
2019-02-15 00:00:00+00:00,1463136.802985929
2019-02-19 00:00:00+00:00,1471056.3634297438
2019-02-20 00:00:00+00:00,1467500.8861975884
2019-02-21 00:00:00+00:00,1461446.7305587963
2019-02-22 00:00:00+00:00,1470579.132195103
2019-02-25 00:00:00+00:00,1471140.1387570845
2019-02-26 00:00:00+00:00,1467914.3792701955
2019-02-27 00:00:00+00:00,1462853.280563037
2019-02-28 00:00:00+00:00,1461492.416331085
2019-03-01 00:00:00+00:00,1464270.7583704763
2019-03-04 00:00:00+00:00,1458802.5416012574
2019-03-05 00:00:00+00:00,1457840.700533093
2019-03-06 00:00:00+00:00,1442946.5654578246
2019-03-07 00:00:00+00:00,1431266.0013256515
2019-03-08 00:00:00+00:00,1424890.3125589094
2019-03-11 00:00:00+00:00,1441824.0883308179
2019-03-12 00:00:00+00:00,1447452.7971534426
2019-03-13 00:00:00+00:00,1452382.651218324
2019-03-14 00:00:00+00:00,1446348.7860382516
2019-03-15 00:00:00+00:00,1446264.2901039855
2019-03-18 00:00:00+00:00,1447452.1606227118
2019-03-19 00:00:00+00:00,1449841.1267953645
2019-03-20 00:00:00+00:00,1441142.6624622624
2019-03-21 00:00:00+00:00,1457082.7924079332
2019-03-22 00:00:00+00:00,1429138.7962095034
2019-03-25 00:00:00+00:00,1423584.9294716762
2019-03-26 00:00:00+00:00,1421150.0666993572
2019-03-27 00:00:00+00:00,1421910.1119061226
2019-03-28 00:00:00+00:00,1427209.8141212985
2019-03-29 00:00:00+00:00,1438847.869282791
2019-04-01 00:00:00+00:00,1455191.9082601746
2019-04-02 00:00:00+00:00,1462298.121032101
2019-04-03 00:00:00+00:00,1473385.0744106397
2019-04-04 00:00:00+00:00,1481876.3978874944
2019-04-05 00:00:00+00:00,1486401.5949584595
2019-04-08 00:00:00+00:00,1483835.1763535645
2019-04-09 00:00:00+00:00,1474486.711359901
2019-04-10 00:00:00+00:00,1485647.7663762388
2019-04-11 00:00:00+00:00,1486519.075380446
2019-04-12 00:00:00+00:00,1491499.83349815
2019-04-15 00:00:00+00:00,1486403.085322854
2019-04-16 00:00:00+00:00,1480746.018862667
2019-04-17 00:00:00+00:00,1481213.8555864613
2019-04-18 00:00:00+00:00,1487169.774841969
2019-04-22 00:00:00+00:00,1483334.4694883437
2019-04-23 00:00:00+00:00,1497035.1603570944
2019-04-24 00:00:00+00:00,1492882.526693189
2019-04-25 00:00:00+00:00,1480923.4973991313
2019-04-26 00:00:00+00:00,1490197.8630383196
2019-04-29 00:00:00+00:00,1496339.2552788127
2019-04-30 00:00:00+00:00,1480726.2431396884
2019-05-01 00:00:00+00:00,1469719.839412176
2019-05-02 00:00:00+00:00,1467676.8125444786
2019-05-03 00:00:00+00:00,1479827.0987079367
2019-05-06 00:00:00+00:00,1474527.0688397014
2019-05-07 00:00:00+00:00,1461038.3863739138
2019-05-08 00:00:00+00:00,1453737.2909147884
2019-05-09 00:00:00+00:00,1446646.0108905025
2019-05-10 00:00:00+00:00,1448921.0715678441
2019-05-13 00:00:00+00:00,1416587.8429730562
2019-05-14 00:00:00+00:00,1423780.2440860593
2019-05-15 00:00:00+00:00,1434916.491442129
2019-05-16 00:00:00+00:00,1439030.1556364284
2019-05-17 00:00:00+00:00,1430347.3635038934
2019-05-20 00:00:00+00:00,1423683.992392968
2019-05-21 00:00:00+00:00,1438990.7763351775
2019-05-22 00:00:00+00:00,1424723.0633536875
2019-05-23 00:00:00+00:00,1408000.6888577868
2019-05-24 00:00:00+00:00,1405440.1118735052
2019-05-28 00:00:00+00:00,1396720.2976523987
2019-05-29 00:00:00+00:00,1389368.4628822338
2019-05-30 00:00:00+00:00,1389529.558903037
2019-05-31 00:00:00+00:00,1365737.341508499
2019-06-03 00:00:00+00:00,1368690.8139049434
2019-06-04 00:00:00+00:00,1404036.2650536268
2019-06-05 00:00:00+00:00,1406396.450218467
2019-06-06 00:00:00+00:00,1410261.1114039635
2019-06-07 00:00:00+00:00,1421572.7761937766
2019-06-10 00:00:00+00:00,1429211.2626845404
2019-06-11 00:00:00+00:00,1428235.3835081188
2019-06-12 00:00:00+00:00,1421610.0878633559
2019-06-13 00:00:00+00:00,1435643.9135090746
2019-06-14 00:00:00+00:00,1429271.2318544518
2019-06-17 00:00:00+00:00,1430850.2226745677
2019-06-18 00:00:00+00:00,1444974.1198800984
2019-06-19 00:00:00+00:00,1447108.9037982034
2019-06-20 00:00:00+00:00,1450250.8048093095
2019-06-21 00:00:00+00:00,1453107.9170911475
2019-06-24 00:00:00+00:00,1453617.111176638
2019-06-25 00:00:00+00:00,1451426.5861671339
2019-06-26 00:00:00+00:00,1457308.2332256665
2019-06-27 00:00:00+00:00,1463583.6525358516
2019-06-28 00:00:00+00:00,1470436.7036058567
2019-07-01 00:00:00+00:00,1482104.350574321
2019-07-02 00:00:00+00:00,1481368.3576250672
2019-07-03 00:00:00+00:00,1490535.433287145
2019-07-05 00:00:00+00:00,1491006.6449988447
2019-07-08 00:00:00+00:00,1481652.1464532362
2019-07-09 00:00:00+00:00,1476465.0672324998
2019-07-10 00:00:00+00:00,1481898.7437931765
2019-07-11 00:00:00+00:00,1485267.1273881178
2019-07-12 00:00:00+00:00,1502831.5938234641
2019-07-15 00:00:00+00:00,1502971.2476750473
2019-07-16 00:00:00+00:00,1510125.9031449477
2019-07-17 00:00:00+00:00,1499060.7558033718
2019-07-18 00:00:00+00:00,1499872.9928497667
2019-07-19 00:00:00+00:00,1490991.6509994622
2019-07-22 00:00:00+00:00,1495929.6985558663
2019-07-23 00:00:00+00:00,1508070.306303335
2019-07-24 00:00:00+00:00,1520408.4186667912
2019-07-25 00:00:00+00:00,1512621.0012912368
2019-07-26 00:00:00+00:00,1527520.5332972244
2019-07-29 00:00:00+00:00,1524111.2283125008
2019-07-30 00:00:00+00:00,1509246.154681197
2019-07-31 00:00:00+00:00,1504045.9836375606
2019-08-01 00:00:00+00:00,1483908.5815980728
2019-08-02 00:00:00+00:00,1466498.9367915401
2019-08-05 00:00:00+00:00,1434208.1804276532
2019-08-06 00:00:00+00:00,1445495.885390094
2019-08-07 00:00:00+00:00,1449490.2945995065
2019-08-08 00:00:00+00:00,1475379.3648049328
2019-08-09 00:00:00+00:00,1461432.3260965059
2019-08-12 00:00:00+00:00,1445140.648025936
2019-08-13 00:00:00+00:00,1458544.6834863331
2019-08-14 00:00:00+00:00,1421309.0455735857
2019-08-15 00:00:00+00:00,1416485.1108127546
2019-08-16 00:00:00+00:00,1433826.2773825405
2019-08-19 00:00:00+00:00,1448324.3313291995
2019-08-20 00:00:00+00:00,1437830.1036478109
2019-08-21 00:00:00+00:00,1446399.8228392294
2019-08-22 00:00:00+00:00,1444898.4980204855
2019-08-23 00:00:00+00:00,1412468.9589156487
2019-08-26 00:00:00+00:00,1421398.0224216743
2019-08-27 00:00:00+00:00,1412265.8822554755
2019-08-28 00:00:00+00:00,1425645.1228336487
2019-08-29 00:00:00+00:00,1443569.0330445794
2019-08-30 00:00:00+00:00,1445653.7576018488
2019-09-03 00:00:00+00:00,1432539.3360697324
2019-09-04 00:00:00+00:00,1449162.4510978968
2019-09-05 00:00:00+00:00,1472151.2043115464
2019-09-06 00:00:00+00:00,1474872.9022240774
2019-09-09 00:00:00+00:00,1491540.8415988563
2019-09-10 00:00:00+00:00,1502645.0365068144
2019-09-11 00:00:00+00:00,1514062.5630739843
2019-09-12 00:00:00+00:00,1513180.939332319
2019-09-13 00:00:00+00:00,1516182.717231966
2019-09-16 00:00:00+00:00,1504459.0999609218
2019-09-17 00:00:00+00:00,1505362.6737032174
2019-09-18 00:00:00+00:00,1505425.09361044
2019-09-19 00:00:00+00:00,1504054.1135815866
2019-09-20 00:00:00+00:00,1496641.973726035
2019-09-23 00:00:00+00:00,1495708.3917944091
2019-09-24 00:00:00+00:00,1484138.619012767
2019-09-25 00:00:00+00:00,1493856.4363959604
2019-09-26 00:00:00+00:00,1496547.8910579025
2019-09-27 00:00:00+00:00,1493827.5010288297
2019-09-30 00:00:00+00:00,1497895.7584264944
2019-10-01 00:00:00+00:00,1475266.164915184
2019-10-02 00:00:00+00:00,1447615.772094376
2019-10-03 00:00:00+00:00,1451126.0384511692
2019-10-04 00:00:00+00:00,1463943.8414842607
2019-10-07 00:00:00+00:00,1460746.2011822285
2019-10-08 00:00:00+00:00,1443169.1677998765
2019-10-09 00:00:00+00:00,1454430.72553876
2019-10-10 00:00:00+00:00,1461540.7870316654
2019-10-11 00:00:00+00:00,1478746.4255183549
2019-10-14 00:00:00+00:00,1476542.0397800985
2019-10-15 00:00:00+00:00,1490228.553826625
2019-10-16 00:00:00+00:00,1489506.65985442
2019-10-17 00:00:00+00:00,1494342.3170230384
2019-10-18 00:00:00+00:00,1498067.6890756786
2019-10-21 00:00:00+00:00,1502850.534863437
2019-10-22 00:00:00+00:00,1505790.4188537723
2019-10-23 00:00:00+00:00,1509961.894731787
2019-10-24 00:00:00+00:00,1508593.347480388
2019-10-25 00:00:00+00:00,1519879.8237565523
2019-10-28 00:00:00+00:00,1523323.8173256493
2019-10-29 00:00:00+00:00,1533724.1929903612
2019-10-30 00:00:00+00:00,1527627.7768351953
2019-10-31 00:00:00+00:00,1520954.0651200698
2019-11-01 00:00:00+00:00,1536792.3201666838
2019-11-04 00:00:00+00:00,1553935.2564728442
2019-11-05 00:00:00+00:00,1554633.4374332768
2019-11-06 00:00:00+00:00,1555035.143532087
2019-11-07 00:00:00+00:00,1562910.7106268983
2019-11-08 00:00:00+00:00,1566004.1958145746
2019-11-11 00:00:00+00:00,1563961.6409976487
2019-11-12 00:00:00+00:00,1562604.8408632032
2019-11-13 00:00:00+00:00,1551240.4220350385
2019-11-14 00:00:00+00:00,1552271.7679287377
2019-11-15 00:00:00+00:00,1561279.9028243301
2019-11-18 00:00:00+00:00,1558735.742814879
2019-11-19 00:00:00+00:00,1556487.7834883826
2019-11-20 00:00:00+00:00,1542851.66111047
2019-11-21 00:00:00+00:00,1540342.075776143
2019-11-22 00:00:00+00:00,1546451.771050719
2019-11-25 00:00:00+00:00,1558708.7622752935
2019-11-26 00:00:00+00:00,1558646.1060048472
2019-11-27 00:00:00+00:00,1559561.6853506286
2019-11-29 00:00:00+00:00,1551386.584370133
2019-12-02 00:00:00+00:00,1543553.8925577626
2019-12-03 00:00:00+00:00,1530346.550987956
2019-12-04 00:00:00+00:00,1540655.7884362969
2019-12-05 00:00:00+00:00,1546662.1039207778
2019-12-06 00:00:00+00:00,1562051.8659773269
2019-12-09 00:00:00+00:00,1557861.267095901
2019-12-10 00:00:00+00:00,1554180.5554830744
2019-12-11 00:00:00+00:00,1556119.4211289417
2019-12-12 00:00:00+00:00,1576167.03286919
2019-12-13 00:00:00+00:00,1568218.2256889706
2019-12-16 00:00:00+00:00,1581145.0475460468
2019-12-17 00:00:00+00:00,1580600.3268550509
2019-12-18 00:00:00+00:00,1586343.6180778402
2019-12-19 00:00:00+00:00,1589304.0050477418
2019-12-20 00:00:00+00:00,1590216.2918531843
2019-12-23 00:00:00+00:00,1594044.750967035
2019-12-24 00:00:00+00:00,1591863.1551299873
2019-12-26 00:00:00+00:00,1597177.0340283895
2019-12-27 00:00:00+00:00,1594001.8056803541
2019-12-30 00:00:00+00:00,1587775.268863344
2019-12-31 00:00:00+00:00,1591520.7904688772
2020-01-02 00:00:00+00:00,1602647.196101679
2020-01-03 00:00:00+00:00,1588494.873741984
2020-01-06 00:00:00+00:00,1591890.2401387068
2020-01-07 00:00:00+00:00,1586931.9055311228
2020-01-08 00:00:00+00:00,1592743.079632834
2020-01-09 00:00:00+00:00,1597820.1727927201
2020-01-10 00:00:00+00:00,1596091.0184449968
2020-01-13 00:00:00+00:00,1604124.522979855
2020-01-14 00:00:00+00:00,1606780.6626462569
2020-01-15 00:00:00+00:00,1609572.9110001964
2020-01-16 00:00:00+00:00,1617456.8219036157
2020-01-17 00:00:00+00:00,1622851.0481650066
2020-01-21 00:00:00+00:00,1608085.4234105474
2020-01-22 00:00:00+00:00,1604288.7269190103
2020-01-23 00:00:00+00:00,1612426.9038252733
2020-01-24 00:00:00+00:00,1595252.6030381685
2020-01-27 00:00:00+00:00,1567016.7119003423
2020-01-28 00:00:00+00:00,1586767.2280303948
